,links
1779,https://blog.rapid7.com/2015/11/18/the-internet-of-gas-station-tank-gauges-take-2/
1780,http://data.labs.rapid7.com/port80/
1781,https://help.rapid7.com/metasploit/Content/importing/importing-project-sonar.html
1782,https://blog.rapid7.com/2016/11/02/cross-cloud-adversary-analytics/
1783,https://blog.rapid7.com/2017/05/12/wanna-decryptor-wncry-ransomware-explained
1784,https://blog.rapid7.com/2016/03/01/the-attackers-dictionary
1785,https://www.rapid7.com/db/modules/auxiliary/scanner/smb/smb_ms17_010
1786,https://scans.io/data/rapid7/sonar.tcp/2017-05-12-1494612414-tcp_smb_445.csv.gz
1787,https://blog.rapid7.com/2017/05/17/scanning-and-remediating-wannacry-in-insightvm-and-nexpose
1788,https://blog.rapid7.com/2017/05/15/using-threat-intelligence-to-mitigate-wanna-decryptor-wncry
1789,https://blog.rapid7.com/2017/03/15/using-web-spider-to-detect-vulnerable-apache-struts-apps-cve-2017-5638
1790,https://www.rapid7.com/products/nexpose/download/enterprise/
1791,https://blog.rapid7.com/2016/11/02/cross-cloud-adversary-analytics
1792,"https://www.linkedin.com/shareArticle?mini=true&url=https://blog.rapid7.com/2018/07/31/how-to-use-projects-heisenberg-and-sonar-to-investigate-attacker-behavior/&title=The Dynamic Duo: How to Use Projects Heisenberg and Sonar to Investigate Attacker Behavior&summary=Cracking a cybersecurity case often requires more than one viewpoint—just look at Starsky and Hutch. For internet-related cases in particular, Rapid7 Labs' Project Sonar and Project Heisenberg each offer unique strengths."
1793,https://twitter.com/intent/tweet?text=The Dynamic Duo: How to Use Projects Heisenberg and Sonar to Investigate Attacker Behavior&url=https://blog.rapid7.com/2018/07/31/how-to-use-projects-heisenberg-and-sonar-to-investigate-attacker-behavior/
1794,https://www.facebook.com/sharer/sharer.php?u=https://blog.rapid7.com/2018/07/31/how-to-use-projects-heisenberg-and-sonar-to-investigate-attacker-behavior/
1795,https://www.linkedin.com/shareArticle?mini=true&url=https://blog.rapid7.com/2018/05/23/whiteboard-wednesday-your-6-minute-recap-of-q1-2018s-threat-landscape/&title=Whiteboard Wednesday: Your 6-Minute Recap of Q1 2018’s Threat Landscape&summary=Gotten a chance to read Rapid7’s Quarterly Threat Report for 2018 Q1? If not (or if you’re more of an auditory learner)
1796,https://twitter.com/intent/tweet?text=Whiteboard Wednesday: Your 6-Minute Recap of Q1 2018’s Threat Landscape&url=https://blog.rapid7.com/2018/05/23/whiteboard-wednesday-your-6-minute-recap-of-q1-2018s-threat-landscape/
1797,https://www.facebook.com/sharer/sharer.php?u=https://blog.rapid7.com/2018/05/23/whiteboard-wednesday-your-6-minute-recap-of-q1-2018s-threat-landscape/
1798,"https://www.linkedin.com/shareArticle?mini=true&url=https://blog.rapid7.com/2018/05/14/no-more-tears-wannacry/&title=No More Tears? WannaCry, One Year Later&summary=WannaCry, one year later, and what happened to the SMB target environment."
1799,"https://twitter.com/intent/tweet?text=No More Tears? WannaCry, One Year Later&url=https://blog.rapid7.com/2018/05/14/no-more-tears-wannacry/"
1800,https://www.facebook.com/sharer/sharer.php?u=https://blog.rapid7.com/2018/05/14/no-more-tears-wannacry/
1801,"https://www.linkedin.com/shareArticle?mini=true&url=https://blog.rapid7.com/2018/05/07/off-the-chain-a-research-paper-observing-bitcoin-nodes-on-the-public-internet/&title=Off the Chain! A Research Paper Observing Bitcoin Nodes on the Public Internet&summary=Over the last several years, blockchain-based technologies have exploded in growth.  Lately it seems like blockchains are turning up everywhere, from chicken management systems"
1802,https://twitter.com/intent/tweet?text=Off the Chain! A Research Paper Observing Bitcoin Nodes on the Public Internet&url=https://blog.rapid7.com/2018/05/07/off-the-chain-a-research-paper-observing-bitcoin-nodes-on-the-public-internet/
1803,https://www.facebook.com/sharer/sharer.php?u=https://blog.rapid7.com/2018/05/07/off-the-chain-a-research-paper-observing-bitcoin-nodes-on-the-public-internet/
1804,https://www.linkedin.com/shareArticle?mini=true&url=https://blog.rapid7.com/2018/03/07/an-impressively-unprecedented-drop-in-open-memcached-services/&title=An Impressively Unprecedented Drop in Open memcached Services&summary=(Many thanks to Jon Hart and Tom Sellers for their research and content for this blog post.) We started performing weekly monitoring of open/
1805,https://twitter.com/intent/tweet?text=An Impressively Unprecedented Drop in Open memcached Services&url=https://blog.rapid7.com/2018/03/07/an-impressively-unprecedented-drop-in-open-memcached-services/
1806,https://www.facebook.com/sharer/sharer.php?u=https://blog.rapid7.com/2018/03/07/an-impressively-unprecedented-drop-in-open-memcached-services/
1807,https://www.linkedin.com/shareArticle?mini=true&url=https://blog.rapid7.com/2018/02/27/the-flip-side-of-memcrashed/&title=The Flip Side of memcrashed&summary=Rapid7 Labs keeps a keen eye on research and findings from other savvy security and technology organizations and noticed Cloudflare’s report on new
1808,https://twitter.com/intent/tweet?text=The Flip Side of memcrashed&url=https://blog.rapid7.com/2018/02/27/the-flip-side-of-memcrashed/
1809,https://www.facebook.com/sharer/sharer.php?u=https://blog.rapid7.com/2018/02/27/the-flip-side-of-memcrashed/
1810,"https://www.linkedin.com/shareArticle?mini=true&url=https://blog.rapid7.com/2018/01/04/the-ghost-of-a-botnet-possibly-past/&title=The Ghost of a Botnet (Possibly) Past&summary=For a week and a half in April, Rapid7 Labs observed a botnet with 18,000 distinct IPs marauding across the public internet. Then it disappeared, only to resurface again later. Join us as we tell the HaXmas tale of the ghost of a botnet past!"
1811,https://twitter.com/intent/tweet?text=The Ghost of a Botnet (Possibly) Past&url=https://blog.rapid7.com/2018/01/04/the-ghost-of-a-botnet-possibly-past/
1812,https://www.facebook.com/sharer/sharer.php?u=https://blog.rapid7.com/2018/01/04/the-ghost-of-a-botnet-possibly-past/
1813,"https://www.linkedin.com/shareArticle?mini=true&url=https://blog.rapid7.com/2018/01/02/yankee-swapped-mqtt-primer-exposure-exploitation-and-exploration/&title=Yankee Swapped: MQTT Primer, Exposure, Exploitation, and Exploration&summary=This HaXmas, Rapid7's Jon Hart Yankee swaps readers a few minutes' attention for a festive look at MQTT exposure on the public IPv4 internet (and an exploitation module!)."
1814,"https://twitter.com/intent/tweet?text=Yankee Swapped: MQTT Primer, Exposure, Exploitation, and Exploration&url=https://blog.rapid7.com/2018/01/02/yankee-swapped-mqtt-primer-exposure-exploitation-and-exploration/"
1815,https://www.facebook.com/sharer/sharer.php?u=https://blog.rapid7.com/2018/01/02/yankee-swapped-mqtt-primer-exposure-exploitation-and-exploration/
1816,"https://www.linkedin.com/shareArticle?mini=true&url=https://blog.rapid7.com/2017/09/14/data-mining-the-undiscovered-country/&title=Data Mining the Undiscovered Country&summary=Using Internet-scale Research Data to Quantify and Reduce Exposure It’s been a busy 2017 at Rapid7 Labs. Internet calamity struck swift and often,"
1817,https://twitter.com/intent/tweet?text=Data Mining the Undiscovered Country&url=https://blog.rapid7.com/2017/09/14/data-mining-the-undiscovered-country/
1818,https://www.facebook.com/sharer/sharer.php?u=https://blog.rapid7.com/2017/09/14/data-mining-the-undiscovered-country/
1819,"https://www.linkedin.com/shareArticle?mini=true&url=https://blog.rapid7.com/2017/09/07/measuring-sharknat-to-exposures/&title=Measuring SharknAT&To Exposures&summary=On August 31, 2017, NoMotion’s “SharknAT&To” research started making the rounds on Twitter. After reading the findings, and noting that some"
1820,https://twitter.com/intent/tweet?text=Measuring SharknAT&To Exposures&url=https://blog.rapid7.com/2017/09/07/measuring-sharknat-to-exposures/
1821,https://www.facebook.com/sharer/sharer.php?u=https://blog.rapid7.com/2017/09/07/measuring-sharknat-to-exposures/
1822,"https://www.linkedin.com/shareArticle?mini=true&url=https://blog.rapid7.com/2017/05/16/update-on-wannacry-vulnerable-smb-shares-are-widely-deployed-and-people-are-scanning-for-them/&title=WannaCry Update: Vulnerable SMB Shares Are Widely Deployed And People Are Scanning For Them&summary=WannaCry Overview Last week the WannaCry ransomware worm, also known as Wanna Decryptor, Wanna Decryptor 2.0, WNCRY, and WannaCrypt started spreading around the"
1823,https://twitter.com/intent/tweet?text=WannaCry Update: Vulnerable SMB Shares Are Widely Deployed And People Are Scanning For Them&url=https://blog.rapid7.com/2017/05/16/update-on-wannacry-vulnerable-smb-shares-are-widely-deployed-and-people-are-scanning-for-them/
1824,https://www.facebook.com/sharer/sharer.php?u=https://blog.rapid7.com/2017/05/16/update-on-wannacry-vulnerable-smb-shares-are-widely-deployed-and-people-are-scanning-for-them/
1825,"https://www.linkedin.com/shareArticle?mini=true&url=https://blog.rapid7.com/2017/03/09/apache-jakarta-vulnerability-attacks-in-the-wild/&title=Apache Struts Vulnerability (CVE-2017-5638) Exploit Traffic&summary=UPDATE - March 10th, 2017: Rapid7 added a check that works in conjunction with Nexpose's web spider functionality. This check will be performed against"
1826,https://twitter.com/intent/tweet?text=Apache Struts Vulnerability (CVE-2017-5638) Exploit Traffic&url=https://blog.rapid7.com/2017/03/09/apache-jakarta-vulnerability-attacks-in-the-wild/
1827,https://www.facebook.com/sharer/sharer.php?u=https://blog.rapid7.com/2017/03/09/apache-jakarta-vulnerability-attacks-in-the-wild/
1828,https://insightagent.help.rapid7.com/docs/overview
1829,https://www.rapid7.com/info/under-the-hoodie
1830,https://www.rapid7.com/solutions/detecting-compromised-credentials/
1831,https://www.rapid7.com/lp/hint/index.html
1832,https://www.rapid7.com/about/events-webcasts
1833,https://opendata.rapid7.com/heisenberg.cowrie/
1834,https://blog.rapid7.com/2018/05/07/off-the-chain-a-research-paper-observing-bitcoin-nodes-on-the-public-internet/
1835,https://www.rapid7.com/solutions/attacker-behavior-analytics
1836,https://www.rapid7.com/resources/painful-process-of-removing-false-positives/
1837,https://www.rapid7.com/db/modules/exploit/multi/fileformat/office_word_macro
1838,https://www.rapid7.com/solutions/securing-iot-environments/
1839,https://www.rapid7.com/fundamentals/man-in-the-middle-attacks/
1840,https://www.rapid7.com/national-exposure
1841,"https://www.linkedin.com/shareArticle?mini=true&url=https://blog.rapid7.com/2018/08/21/rapid7-quarterly-threat-report-2018-q2/&title=Rapid7 Quarterly Threat Report: 2018 Q2&summary=Our latest Quarterly Threat Report is out, and 2018 has been keeping network defenders on their toes as malicious actors continue to find new ways to compromise networks alongside their tried-and-true types of cyber-attacks."
1842,https://twitter.com/intent/tweet?text=Rapid7 Quarterly Threat Report: 2018 Q2&url=https://blog.rapid7.com/2018/08/21/rapid7-quarterly-threat-report-2018-q2/
1843,https://www.facebook.com/sharer/sharer.php?u=https://blog.rapid7.com/2018/08/21/rapid7-quarterly-threat-report-2018-q2/
1844,"https://www.linkedin.com/shareArticle?mini=true&url=https://blog.rapid7.com/2018/08/02/detection-reflection-analyzing-9-months-of-rapid7-penetration-testing-engagements/&title=Detection Reflection: Analyzing 9 Months of Rapid7 Penetration Testing Engagements&summary=In this post, we’ll review results and trends from Under the Hoodie 2018 as they relate to incident detection, including where our red team found success."
1845,https://twitter.com/intent/tweet?text=Detection Reflection: Analyzing 9 Months of Rapid7 Penetration Testing Engagements&url=https://blog.rapid7.com/2018/08/02/detection-reflection-analyzing-9-months-of-rapid7-penetration-testing-engagements/
1846,https://www.facebook.com/sharer/sharer.php?u=https://blog.rapid7.com/2018/08/02/detection-reflection-analyzing-9-months-of-rapid7-penetration-testing-engagements/
1847,"https://www.linkedin.com/shareArticle?mini=true&url=https://blog.rapid7.com/2018/07/24/under-the-hoodie-2018-lessons-from-a-season-of-penetration-testing/&title=Under the Hoodie 2018: Lessons from a Season of Penetration Testing&summary=Today, I’m excited to announce the release of our 2018 edition of Under the Hoodie: Lessons from a Season of Penetration Testing by"
1848,https://twitter.com/intent/tweet?text=Under the Hoodie 2018: Lessons from a Season of Penetration Testing&url=https://blog.rapid7.com/2018/07/24/under-the-hoodie-2018-lessons-from-a-season-of-penetration-testing/
1849,https://www.facebook.com/sharer/sharer.php?u=https://blog.rapid7.com/2018/07/24/under-the-hoodie-2018-lessons-from-a-season-of-penetration-testing/
1850,https://www.linkedin.com/shareArticle?mini=true&url=https://blog.rapid7.com/2018/07/09/blockchain-blunders-exposing-digital-pickpockets-in-the-ethereum-ecosystem/&title=Blockchain Blunders: Exposing Digital Pickpockets in the Ethereum Ecosystem&summary=(Many thanks to Jon Hart and Bob Rudis for their contributions to this post.) Port 8545 appeared on our radar as one of the
1851,https://twitter.com/intent/tweet?text=Blockchain Blunders: Exposing Digital Pickpockets in the Ethereum Ecosystem&url=https://blog.rapid7.com/2018/07/09/blockchain-blunders-exposing-digital-pickpockets-in-the-ethereum-ecosystem/
1852,https://www.facebook.com/sharer/sharer.php?u=https://blog.rapid7.com/2018/07/09/blockchain-blunders-exposing-digital-pickpockets-in-the-ethereum-ecosystem/
1853,"https://www.linkedin.com/shareArticle?mini=true&url=https://blog.rapid7.com/2018/07/03/behind-the-scenes-attacker-behavior-analytics-with-mdr-team/&title=A Behind the Scenes Look at Attacker Behavior Analytics with our MDR Team&summary=Just a handful of years ago, drive-by exploit kits were how attackers attempted to attack companies and individuals. Today, it’s through the delivery"
1854,https://twitter.com/intent/tweet?text=A Behind the Scenes Look at Attacker Behavior Analytics with our MDR Team&url=https://blog.rapid7.com/2018/07/03/behind-the-scenes-attacker-behavior-analytics-with-mdr-team/
1855,https://www.facebook.com/sharer/sharer.php?u=https://blog.rapid7.com/2018/07/03/behind-the-scenes-attacker-behavior-analytics-with-mdr-team/
1856,"https://www.linkedin.com/shareArticle?mini=true&url=https://blog.rapid7.com/2018/06/27/analyzing-the-kubernetes-hack-backdooring-through-the-kubelet-api/&title=Analyzing Activity on Kubernetes Ports: Potential Backdooring Through the Kubelet API&summary=Recently at Rapid7 Labs, we’ve noticed an increase in activity on ports related to the management of a Kubernetes cluster. In this post,"
